"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Nov 01 23:32:19 GMT 2025","Sat Nov 01 23:32:19 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC269: Verificar que no se pueda actualizar un paciente con last_name con un valor de solo espacios",""
"passed","Sat Nov 01 23:35:33 GMT 2025","Sat Nov 01 23:35:33 GMT 2025","220","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC142: Verificar rechazo en actualizar un profesional con phone excediendo longitud máxima",""
"passed","Sat Nov 01 23:31:24 GMT 2025","Sat Nov 01 23:31:25 GMT 2025","306","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC221: Verificar fallo en el registro de paciente con método HTTP incorrecto PUT",""
"passed","Sat Nov 01 23:35:39 GMT 2025","Sat Nov 01 23:35:39 GMT 2025","227","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC136: Verificar rechazo en actualizar un profesional con country excediendo longitud máxima",""
"skipped","Sat Nov 01 23:30:49 GMT 2025","Sat Nov 01 23:30:49 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC191: Verificar que no se complete el registro de un paciente con solo caracteres especiales en province",""
"passed","Sat Nov 01 23:33:18 GMT 2025","Sat Nov 01 23:33:18 GMT 2025","169","tests.Patient","test_DR_US_09_DELETE_patient","","","","DR-TC315: Verificar eliminación de paciente con ID no existente",""
"skipped","Sat Nov 01 23:32:24 GMT 2025","Sat Nov 01 23:32:24 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC276: Verificar que no se pueda actualizar un paciente con ref_number_1 con un valor de solo espacios",""
"passed","Sat Nov 01 23:31:43 GMT 2025","Sat Nov 01 23:31:43 GMT 2025","194","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC244: Verificar actualización exitosa de un paciente modificando solo el campo ref_number_1",""
"passed","Sat Nov 01 23:32:57 GMT 2025","Sat Nov 01 23:32:57 GMT 2025","224","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC297: Verificar rechazo en actualizar un paciente con father_name excediendo longitud máxima",""
"passed","Sat Nov 01 23:35:29 GMT 2025","Sat Nov 01 23:35:29 GMT 2025","225","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC139: Verificar rechazo en actualizar un profesional con address excediendo longitud máxima",""
"passed","Sat Nov 01 23:31:37 GMT 2025","Sat Nov 01 23:31:37 GMT 2025","345","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC240: Verificar actualización exitosa de un paciente modificando solo el campo city",""
"passed","Sat Nov 01 23:32:47 GMT 2025","Sat Nov 01 23:32:47 GMT 2025","223","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC290: Verificar que no se pueda actualizar un paciente con fissure_type con un valor inválido",""
"passed","Sat Nov 01 23:33:29 GMT 2025","Sat Nov 01 23:33:29 GMT 2025","177","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC15: Verificar que no se pueda registrar un profesional sin first_name",""
"passed","Sat Nov 01 23:34:38 GMT 2025","Sat Nov 01 23:34:38 GMT 2025","221","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC105: Verificar que no se pueda actualizar un profesional con date_of_birth con un valor vacio",""
"skipped","Sat Nov 01 23:32:38 GMT 2025","Sat Nov 01 23:32:38 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC283: Verificar que no se pueda actualizar un paciente con province con caracteres especiales",""
"passed","Sat Nov 01 23:34:49 GMT 2025","Sat Nov 01 23:34:49 GMT 2025","175","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC113: Verificar que no se pueda actualizar un profesional con photo vacio",""
"passed","Sat Nov 01 23:33:31 GMT 2025","Sat Nov 01 23:33:31 GMT 2025","206","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC29: Verificar que no se registre un profesional con date_of_birth en formato inválido aaaa/dd/mm",""
"passed","Sat Nov 01 23:34:31 GMT 2025","Sat Nov 01 23:34:31 GMT 2025","230","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC100: Verificar que se pueda actualizar un profesional con country Estados Unidos",""
"passed","Sat Nov 01 23:34:01 GMT 2025","Sat Nov 01 23:34:01 GMT 2025","170","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC75:  Verificar que no se pueda obtener los datos de un profesional con ID que no existente",""
"skipped","Sat Nov 01 23:32:33 GMT 2025","Sat Nov 01 23:32:33 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC279: Verificar que no se pueda actualizar un paciente con last_name con caracteres especiales",""
"passed","Sat Nov 01 23:31:39 GMT 2025","Sat Nov 01 23:31:39 GMT 2025","199","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC241: Verificar actualización exitosa de un paciente modificando solo el campo province",""
"passed","Sat Nov 01 23:32:26 GMT 2025","Sat Nov 01 23:32:26 GMT 2025","174","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC273: Verificar que no se pueda actualizar un paciente con date_of_birth con un valor de solo espacios",""
"passed","Sat Nov 01 23:33:25 GMT 2025","Sat Nov 01 23:33:25 GMT 2025","233","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC324: Verificar registro fotográfico fallido de paciente con token invalido",""
"passed","Sat Nov 01 23:30:33 GMT 2025","Sat Nov 01 23:30:35 GMT 2025","1906","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC178: Verificar que se puede registrar un paciente con sex femenino",""
"passed","Sat Nov 01 23:33:44 GMT 2025","Sat Nov 01 23:33:45 GMT 2025","1023","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC46: Verificar rechazo en la creación de profesional con profession excediendo longitud máxima",""
"passed","Sat Nov 01 23:31:55 GMT 2025","Sat Nov 01 23:31:55 GMT 2025","196","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC252: Verificar que se pueda actualizar un paciente con country  Perú",""
"passed","Sat Nov 01 23:33:42 GMT 2025","Sat Nov 01 23:33:43 GMT 2025","1047","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC44: Verificar rechazo en la creación de profesional con personal_email excediendo longitud máxima",""
"passed","Sat Nov 01 23:33:08 GMT 2025","Sat Nov 01 23:33:09 GMT 2025","220","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC299: Verificar rechazo en actualizar un paciente con sex excediendo longitud máxima",""
"passed","Sat Nov 01 23:35:16 GMT 2025","Sat Nov 01 23:35:16 GMT 2025","196","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC128: Verificar que no se pueda actualizar un profesional con sex con un valor inválido",""
"passed","Sat Nov 01 23:30:47 GMT 2025","Sat Nov 01 23:30:49 GMT 2025","1847","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC185: Verificar que se puede registrar un paciente con country Flap derecho",""
"passed","Sat Nov 01 23:34:09 GMT 2025","Sat Nov 01 23:34:09 GMT 2025","225","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC85: Verificar actualización exitosa de un profesional modificando solo el campo city",""
"passed","Sat Nov 01 23:31:22 GMT 2025","Sat Nov 01 23:31:23 GMT 2025","1862","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC212: Verificar rechazo en la creación de paciente con fissure_type excediendo longitud máxima",""
"passed","Sat Nov 01 23:34:40 GMT 2025","Sat Nov 01 23:34:41 GMT 2025","221","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC107: Verificar que no se pueda actualizar un profesional con country con un valor vacio",""
"passed","Sat Nov 01 23:32:01 GMT 2025","Sat Nov 01 23:32:01 GMT 2025","225","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC256: Verificar que se pueda actualizar un paciente con fissure_type Flap derecho",""
"passed","Sat Nov 01 23:34:19 GMT 2025","Sat Nov 01 23:34:19 GMT 2025","225","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC92: Verificar actualización exitosa de un profesional modificando solo el campo specialty",""
"passed","Sat Nov 01 23:34:21 GMT 2025","Sat Nov 01 23:34:21 GMT 2025","219","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC93: Verificar actualización exitosa de un profesional modificando solo el campo photo",""
"passed","Sat Nov 01 23:32:17 GMT 2025","Sat Nov 01 23:32:17 GMT 2025","176","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC267: Verificar que no se pueda actualizar un paciente con photo vacio",""
"passed","Sat Nov 01 23:31:33 GMT 2025","Sat Nov 01 23:31:33 GMT 2025","198","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC237: Verificar actualización exitosa de un paciente modificando solo el campo father_name",""
"passed","Sat Nov 01 23:34:01 GMT 2025","Sat Nov 01 23:34:01 GMT 2025","166","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC77: Verificar que no se pueda obtener la lista de profesionales con token invalido",""
"skipped","Sat Nov 01 23:35:06 GMT 2025","Sat Nov 01 23:35:06 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC153: Verificar que no se pueda actualizar un profesional con profession con caracteres especiales",""
"passed","Sat Nov 01 23:33:06 GMT 2025","Sat Nov 01 23:33:06 GMT 2025","190","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC306: Verificar rechazo en actualizar un paciente con province excediendo longitud máxima",""
"skipped","Sat Nov 01 23:32:21 GMT 2025","Sat Nov 01 23:32:21 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC270: Verificar que no se pueda actualizar un paciente con father_name con un valor de solo espacios",""
"passed","Sat Nov 01 23:33:53 GMT 2025","Sat Nov 01 23:33:54 GMT 2025","1021","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC66: Verificar que se puede registrar un profesional con country México",""
"passed","Sat Nov 01 23:35:23 GMT 2025","Sat Nov 01 23:35:23 GMT 2025","222","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC133: Verificar rechazo en actualizar un profesional con first_name excediendo longitud máxima",""
"passed","Sat Nov 01 23:31:18 GMT 2025","Sat Nov 01 23:31:20 GMT 2025","2017","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC207: Verificar rechazo en la creación de paciente con sex excediendo longitud máxima",""
"passed","Sat Nov 01 23:33:26 GMT 2025","Sat Nov 01 23:33:27 GMT 2025","1057","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC13: Verificar registro de profesional con todos los campos válidos",""
"passed","Sat Nov 01 23:33:32 GMT 2025","Sat Nov 01 23:33:33 GMT 2025","1025","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC32: Verificar que no se registre un profesional con country inválido",""
"passed","Sat Nov 01 23:35:26 GMT 2025","Sat Nov 01 23:35:26 GMT 2025","197","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC137: Verificar rechazo en actualizar un profesional con city excediendo longitud máxima",""
"passed","Sat Nov 01 23:31:42 GMT 2025","Sat Nov 01 23:31:42 GMT 2025","194","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC243: Verificar actualización exitosa de un paciente modificando solo el campo dni",""
"skipped","Sat Nov 01 23:33:49 GMT 2025","Sat Nov 01 23:33:49 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC53: Verificar que no se registre un profesional con personal_email duplicado",""
"passed","Sat Nov 01 23:33:13 GMT 2025","Sat Nov 01 23:33:13 GMT 2025","220","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC309: Verificar que no se pueda actualizar un paciente inexistente",""
"skipped","Sat Nov 01 23:34:56 GMT 2025","Sat Nov 01 23:34:56 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC119: Verificar que no se pueda actualizar un profesional con specialty con un valor de solo espacios",""
"passed","Sat Nov 01 23:30:45 GMT 2025","Sat Nov 01 23:30:47 GMT 2025","1834","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC184: Verificar que se puede registrar un paciente con country Flap Bilateral",""
"passed","Sat Nov 01 23:34:22 GMT 2025","Sat Nov 01 23:34:22 GMT 2025","233","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC94: Verificar que se pueda actualizar un profesional con sex masculino",""
"passed","Sat Nov 01 23:30:20 GMT 2025","Sat Nov 01 23:30:20 GMT 2025","281","tests.Login","test_DR_US_01_Login","","","","DR-TC12: Verificar login fallido con un payload invalido",""
"passed","Sat Nov 01 23:33:35 GMT 2025","Sat Nov 01 23:33:36 GMT 2025","165","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC35: Verificar que no se registre un profesional con photo_path con un formatoinválido",""
"skipped","Sat Nov 01 23:32:18 GMT 2025","Sat Nov 01 23:32:18 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC268: Verificar que no se pueda actualizar un paciente con first_name con un valor de solo espacios",""
"passed","Sat Nov 01 23:34:04 GMT 2025","Sat Nov 01 23:34:05 GMT 2025","221","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC82: Verificar actualización exitosa de un profesional modificando solo el campo first_name",""
"passed","Sat Nov 01 23:34:28 GMT 2025","Sat Nov 01 23:34:28 GMT 2025","222","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC98: Verificar que se pueda actualizar un profesional con country  Perú",""
"passed","Sat Nov 01 23:35:25 GMT 2025","Sat Nov 01 23:35:25 GMT 2025","223","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC134: Verificar rechazo en actualizar un profesional con last_name excediendo longitud máxima",""
"passed","Sat Nov 01 23:34:36 GMT 2025","Sat Nov 01 23:34:36 GMT 2025","191","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC104: Verificar que no se pueda actualizar un profesional con last_name con un valor vacio",""
"passed","Sat Nov 01 23:34:01 GMT 2025","Sat Nov 01 23:34:02 GMT 2025","159","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC78: Verificar que no se pueda obtener la lista de profesionales con token sin permisos",""
"passed","Sat Nov 01 23:32:15 GMT 2025","Sat Nov 01 23:32:16 GMT 2025","190","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC266: Verificar que no se pueda actualizar un paciente con fissure_type con un valor vacio",""
"passed","Sat Nov 01 23:32:58 GMT 2025","Sat Nov 01 23:32:59 GMT 2025","201","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC298: Verificar rechazo en actualizar un paciente con mother_name excediendo longitud máxima",""
"skipped","Sat Nov 01 23:33:26 GMT 2025","Sat Nov 01 23:33:26 GMT 2025","167","tests.Patient","test_DR_US_11_GET_patient_photographic_record","","","","DR-TC327: Verificar que no se pueda obtener el registro fotográfico de un paciente con ID que no existente",""
"skipped","Sat Nov 01 23:30:49 GMT 2025","Sat Nov 01 23:30:49 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC190: Verificar que no se complete el registro de un paciente con solo caracteres especiales en city",""
"passed","Sat Nov 01 23:30:54 GMT 2025","Sat Nov 01 23:30:56 GMT 2025","1798","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC199: Verificar que no se registre un paciente con sex inválido",""
"passed","Sat Nov 01 23:35:22 GMT 2025","Sat Nov 01 23:35:22 GMT 2025","176","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC132: Verificar que no se pueda actualizar un profesional con photo con un formato invalido",""
"passed","Sat Nov 01 23:30:25 GMT 2025","Sat Nov 01 23:30:26 GMT 2025","394","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC167: Verificar que no se pueda registrar un paciente sin last_name",""
"passed","Sat Nov 01 23:31:14 GMT 2025","Sat Nov 01 23:31:16 GMT 2025","1699","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC214: Verificar rechazo en la creación de paciente con province excediendo longitud máxima",""
"passed","Sat Nov 01 23:33:14 GMT 2025","Sat Nov 01 23:33:15 GMT 2025","208","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC311: Verificar que no se pueda actualizar un paciente sin autenticación",""
"passed","Sat Nov 01 23:30:31 GMT 2025","Sat Nov 01 23:30:32 GMT 2025","1894","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC177: Verificar que se puede registrar un paciente con sex masculino",""
"passed","Sat Nov 01 23:34:29 GMT 2025","Sat Nov 01 23:34:29 GMT 2025","222","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC99: Verificar que se pueda actualizar un profesional con country República Dominicana",""
"passed","Sat Nov 01 23:35:37 GMT 2025","Sat Nov 01 23:35:37 GMT 2025","196","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC135: Verificar rechazo en actualizar un profesional con sex excediendo longitud máxima",""
"passed","Sat Nov 01 23:33:46 GMT 2025","Sat Nov 01 23:33:47 GMT 2025","1026","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC38: Verificar rechazo en la creación de profesional con sex excediendo longitud máxima",""
"skipped","Sat Nov 01 23:34:53 GMT 2025","Sat Nov 01 23:34:53 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC116: Verificar que no se pueda actualizar un profesional con dni con un valor de solo espacios",""
"skipped","Sat Nov 01 23:33:49 GMT 2025","Sat Nov 01 23:33:49 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC54: Verificar que no se registre un profesional con dni duplicado",""
"passed","Sat Nov 01 23:31:20 GMT 2025","Sat Nov 01 23:31:22 GMT 2025","1881","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC208: Verificar rechazo en la creación de paciente con country excediendo longitud máxima",""
"passed","Sat Nov 01 23:33:29 GMT 2025","Sat Nov 01 23:33:29 GMT 2025","180","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC16: Verificar que no se pueda registrar un profesional sin last_name",""
"passed","Sat Nov 01 23:31:11 GMT 2025","Sat Nov 01 23:31:12 GMT 2025","1792","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC211: Verificar rechazo en la creación de paciente con ref_number_2 excediendo longitud máxima",""
"passed","Sat Nov 01 23:32:12 GMT 2025","Sat Nov 01 23:32:13 GMT 2025","190","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC264: Verificar que no se pueda actualizar un paciente con dni con un valor vacio",""
"passed","Sat Nov 01 23:35:45 GMT 2025","Sat Nov 01 23:35:46 GMT 2025","211","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC150: Verificar que no se pueda actualizar un profesional con token invalido",""
"skipped","Sat Nov 01 23:33:31 GMT 2025","Sat Nov 01 23:33:31 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC60: Verificar que no se complete el registro de un profesional con solo caracteres especiales en address",""
"passed","Sat Nov 01 23:33:45 GMT 2025","Sat Nov 01 23:33:46 GMT 2025","1043","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC47: Verificar rechazo en la creación de profesional con specialty excediendo longitud máxima",""
"passed","Sat Nov 01 23:30:18 GMT 2025","Sat Nov 01 23:30:19 GMT 2025","278","tests.Login","test_DR_US_01_Login","","","","DR-TC06: Verificar login fallido con usuario vacío y contraseña válida",""
"passed","Sat Nov 01 23:31:48 GMT 2025","Sat Nov 01 23:31:48 GMT 2025","216","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC247: Verificar actualización exitosa de un paciente modificando solo el campo photo",""
"passed","Sat Nov 01 23:35:48 GMT 2025","Sat Nov 01 23:35:48 GMT 2025","179","tests.Professional","test_DR_US_05_DELETE_professional","","","","DR-TC158: Verificar eliminación de profesional existente",""
"skipped","Sat Nov 01 23:34:50 GMT 2025","Sat Nov 01 23:34:50 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC114: Verificar que no se pueda actualizar un profesional con first_name con un valor de solo espacios",""
"skipped","Sat Nov 01 23:32:35 GMT 2025","Sat Nov 01 23:32:35 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC281: Verificar que no se pueda actualizar un paciente con mother_name con caracteres especiales",""
"passed","Sat Nov 01 23:34:13 GMT 2025","Sat Nov 01 23:34:14 GMT 2025","223","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC88: Verificar actualización exitosa de un profesional modificando solo el campo dni",""
"passed","Sat Nov 01 23:31:45 GMT 2025","Sat Nov 01 23:31:45 GMT 2025","199","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC245: Verificar actualización exitosa de un paciente modificando solo el campo ref_number_2",""
"skipped","Sat Nov 01 23:33:31 GMT 2025","Sat Nov 01 23:33:31 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC27: Verificar que no se complete el registro de un profesional con solo caracteres especiales en last_name",""
"passed","Sat Nov 01 23:31:29 GMT 2025","Sat Nov 01 23:31:30 GMT 2025","341","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC235: Verificar actualización exitosa de un paciente modificando solo el campo first_name",""
"passed","Sat Nov 01 23:34:11 GMT 2025","Sat Nov 01 23:34:11 GMT 2025","225","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC86: Verificar actualización exitosa de un profesional modificando solo el campo province",""
"passed","Sat Nov 01 23:31:25 GMT 2025","Sat Nov 01 23:31:25 GMT 2025","390","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC222: Verificar fallo en el registro de paciente con método HTTP incorrecto DELETE",""
"passed","Sat Nov 01 23:33:49 GMT 2025","Sat Nov 01 23:33:49 GMT 2025","181","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC51: Verificar fallo en el registro de profesional con método HTTP incorrecto PUT",""
"passed","Sat Nov 01 23:33:49 GMT 2025","Sat Nov 01 23:33:49 GMT 2025","199","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC52: Verificar fallo en el registro de profesional con método HTTP incorrecto DELETE",""
"passed","Sat Nov 01 23:35:49 GMT 2025","Sat Nov 01 23:35:49 GMT 2025","158","tests.Professional","test_DR_US_05_DELETE_professional","","","","DR-TC161: Verificar eliminación de profesional fallida sin autenticación",""
"skipped","Sat Nov 01 23:30:19 GMT 2025","Sat Nov 01 23:30:19 GMT 2025","137","tests.Login","test_DR_US_01_Login","","","","DR-TC09: Verificar login fallido con método HTTP incorrecto GET",""
"passed","Sat Nov 01 23:35:32 GMT 2025","Sat Nov 01 23:35:32 GMT 2025","194","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC141: Verificar rechazo en actualizar un profesional con personal_email excediendo longitud máxima",""
"passed","Sat Nov 01 23:34:33 GMT 2025","Sat Nov 01 23:34:34 GMT 2025","228","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC102: Verificar que se pueda actualizar un profesional con country Brasil",""
"passed","Sat Nov 01 23:33:18 GMT 2025","Sat Nov 01 23:33:18 GMT 2025","158","tests.Patient","test_DR_US_09_DELETE_patient","","","","DR-TC317: Verificar eliminación de paciente fallida con token invalido",""
"passed","Sat Nov 01 23:31:59 GMT 2025","Sat Nov 01 23:31:59 GMT 2025","339","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC255: Verificar que se pueda actualizar un paciente con fissure_type Flap Bilateral",""
"skipped","Sat Nov 01 23:32:48 GMT 2025","Sat Nov 01 23:32:48 GMT 2025","240","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC291: Verificar que no se pueda actualizar un paciente con dni con un valor inválido",""
"passed","Sat Nov 01 23:34:12 GMT 2025","Sat Nov 01 23:34:12 GMT 2025","222","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC87: Verificar actualización exitosa de un profesional modificando solo el campo address",""
"passed","Sat Nov 01 23:33:50 GMT 2025","Sat Nov 01 23:33:52 GMT 2025","1037","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC64: Verificar que se puede registrar un profesional con sex femenino",""
"passed","Sat Nov 01 23:31:16 GMT 2025","Sat Nov 01 23:31:18 GMT 2025","1864","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC215: Verificar rechazo en la creación de paciente con address excediendo longitud máxima",""
"passed","Sat Nov 01 23:30:19 GMT 2025","Sat Nov 01 23:30:19 GMT 2025","285","tests.Login","test_DR_US_01_Login","","","","DR-TC08: Verificar login fallido con credenciales que exceden longitud máxima",""
"skipped","Sat Nov 01 23:35:09 GMT 2025","Sat Nov 01 23:35:09 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC156: Verificar que no se pueda actualizar un profesional con province con caracteres especiales",""
"passed","Sat Nov 01 23:30:17 GMT 2025","Sat Nov 01 23:30:17 GMT 2025","562","tests.Login","test_DR_US_01_Login","","","","DR-TC02: Verificar login exitoso con credenciales válidas como professional",""
"skipped","Sat Nov 01 23:35:07 GMT 2025","Sat Nov 01 23:35:07 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC154: Verificar que no se pueda actualizar un profesional con specialty con caracteres especiales",""
"skipped","Sat Nov 01 23:30:59 GMT 2025","Sat Nov 01 23:30:59 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC224: Verificar que no se registre un paciente con country inválido Brasil",""
"skipped","Sat Nov 01 23:35:43 GMT 2025","Sat Nov 01 23:35:43 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC147: Verificar que no se pueda actualizar phone a un valor ya existente en otro profesional",""
"passed","Sat Nov 01 23:31:01 GMT 2025","Sat Nov 01 23:31:03 GMT 2025","1957","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC204: Verificar rechazo en la creación de paciente con last_name excediendo longitud máxima",""
"passed","Sat Nov 01 23:34:23 GMT 2025","Sat Nov 01 23:34:24 GMT 2025","220","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC95: Verificar que se pueda actualizar un profesional con sex femenino",""
"skipped","Sat Nov 01 23:32:39 GMT 2025","Sat Nov 01 23:32:39 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC284: Verificar que no se pueda actualizar un paciente con address con caracteres especiales",""
"passed","Sat Nov 01 23:35:00 GMT 2025","Sat Nov 01 23:35:01 GMT 2025","232","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC122: Verificar que no se pueda actualizar un profesional con country con un valor de solo espacios",""
"passed","Sat Nov 01 23:33:59 GMT 2025","Sat Nov 01 23:34:00 GMT 2025","1025","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC71: Verificar que se puede registrar un profesional con country Brasil",""
"passed","Sat Nov 01 23:33:03 GMT 2025","Sat Nov 01 23:33:03 GMT 2025","224","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC303: Verificar rechazo en actualizar un paciente con ref_number_2 excediendo longitud máxima",""
"passed","Sat Nov 01 23:30:28 GMT 2025","Sat Nov 01 23:30:28 GMT 2025","404","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC173: Verificar que no se pueda registrar un paciente sin mother_name",""
"passed","Sat Nov 01 23:34:32 GMT 2025","Sat Nov 01 23:34:32 GMT 2025","198","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC101: Verificar que se pueda actualizar un profesional con country Argentina",""
"passed","Sat Nov 01 23:33:22 GMT 2025","Sat Nov 01 23:33:23 GMT 2025","170","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC319: Verificar registro fotográfico fallido sin photo_path",""
