"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 30 21:17:32 GMT 2025","Thu Oct 30 21:17:32 GMT 2025","182","tests.Patient","test_DR_US_11_GET_patient_photographic_record","","","","DR-TC328: Verificar que no se pueda obtener el registro fotográfico de pacientesin autenticación",""
"skipped","Thu Oct 30 21:16:31 GMT 2025","Thu Oct 30 21:16:31 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC278: Verificar que no se pueda actualizar first_name con caracteres especiales",""
"skipped","Thu Oct 30 21:16:19 GMT 2025","Thu Oct 30 21:16:19 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC270: Verificar que no se pueda actualizar father_name con un valor de solo espacios",""
"passed","Thu Oct 30 21:14:11 GMT 2025","Thu Oct 30 21:14:11 GMT 2025","308","tests.Login","test_DR_US_01_Login","","","","DR-TC05: Verificar login fallido con usuario y contraseña vacíos",""
"passed","Thu Oct 30 21:18:53 GMT 2025","Thu Oct 30 21:18:53 GMT 2025","243","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC109: Verificar que no se pueda actualizar personal_email con un valor vacio",""
"passed","Thu Oct 30 21:16:25 GMT 2025","Thu Oct 30 21:16:25 GMT 2025","195","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC273: Verificar que no se pueda actualizar date_of_birth con un valor de solo espacios",""
"passed","Thu Oct 30 21:15:22 GMT 2025","Thu Oct 30 21:15:22 GMT 2025","307","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC228: Verificar que no se pueda obtener los datos de un paciente con ID inválido",""
"skipped","Thu Oct 30 21:15:19 GMT 2025","Thu Oct 30 21:15:19 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC217: Verificar que no se registre un paciente con dni duplicado",""
"passed","Thu Oct 30 21:14:13 GMT 2025","Thu Oct 30 21:14:16 GMT 2025","2799","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC164: Verificar registro de paciente con todos los campos válidos",""
"passed","Thu Oct 30 21:16:59 GMT 2025","Thu Oct 30 21:16:59 GMT 2025","246","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC298: Verificar rechazo en actualizar un paciente con mother_name excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:36 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","313","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC21: Verificar que no se pueda registrar un profesional sin personal_email",""
"passed","Thu Oct 30 21:18:06 GMT 2025","Thu Oct 30 21:18:07 GMT 2025","1176","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC70: Verificar que se puede registrar un profesional con country Argentina",""
"passed","Thu Oct 30 21:19:28 GMT 2025","Thu Oct 30 21:19:28 GMT 2025","221","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC128: Verificar que no se pueda actualizar sex con un valor inválido",""
"passed","Thu Oct 30 21:15:49 GMT 2025","Thu Oct 30 21:15:49 GMT 2025","221","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC250: Verificar que se pueda actualizar un paciente con country Bolivia",""
"passed","Thu Oct 30 21:17:31 GMT 2025","Thu Oct 30 21:17:32 GMT 2025","299","tests.Patient","test_DR_US_11_GET_patient_photographic_record","","","","DR-TC326: Verificar que no se pueda obtener el registro fotográfico de un paciente con ID inválido",""
"passed","Thu Oct 30 21:17:50 GMT 2025","Thu Oct 30 21:17:51 GMT 2025","1060","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC45: Verificar rechazo en la creación de profesional con phone excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:03 GMT 2025","Thu Oct 30 21:18:04 GMT 2025","1044","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC68: Verificar que se puede registrar un profesional con country República Dominicana",""
"passed","Thu Oct 30 21:17:16 GMT 2025","Thu Oct 30 21:17:16 GMT 2025","197","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC311: Verificar que no se pueda actualizar un paciente sin autenticación",""
"passed","Thu Oct 30 21:15:55 GMT 2025","Thu Oct 30 21:15:55 GMT 2025","256","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC254: Verificar que se pueda actualizar un paciente con fissure_type Flap izquierdo",""
"passed","Thu Oct 30 21:17:34 GMT 2025","Thu Oct 30 21:17:35 GMT 2025","1094","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC14: Verificar registro de profesional únicamente con los campos obligatorios",""
"passed","Thu Oct 30 21:16:06 GMT 2025","Thu Oct 30 21:16:07 GMT 2025","249","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC261: Verificar que no se pueda actualizar date_of_birth con un valor vacio",""
"passed","Thu Oct 30 21:15:35 GMT 2025","Thu Oct 30 21:15:36 GMT 2025","220","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC241: Verificar actualización exitosa de un paciente modificando solo el campo province",""
"passed","Thu Oct 30 21:17:38 GMT 2025","Thu Oct 30 21:17:38 GMT 2025","354","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC29: Verificar que no se registre un profesional con date_of_birth en formato inválido aaaa/dd/mm",""
"skipped","Thu Oct 30 21:19:03 GMT 2025","Thu Oct 30 21:19:03 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC116: Verificar que no se pueda actualizar dni con un valor de solo espacios",""
"passed","Thu Oct 30 21:18:58 GMT 2025","Thu Oct 30 21:18:58 GMT 2025","241","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC112: Verificar que no se pueda actualizar specialty con un valor vacio",""
"passed","Thu Oct 30 21:20:03 GMT 2025","Thu Oct 30 21:20:03 GMT 2025","177","tests.Professional","test_DR_US_05_DELETE_professional","","","","DR-TC163: Verificar eliminación de profesional fallida con token sin permisos",""
"skipped","Thu Oct 30 21:19:32 GMT 2025","Thu Oct 30 21:19:32 GMT 2025","243","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC131: Verificar que no se pueda actualizar phone con un valor inválido",""
"passed","Thu Oct 30 21:19:29 GMT 2025","Thu Oct 30 21:19:29 GMT 2025","213","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC129: Verificar que no se pueda actualizar country con un valor inválido",""
"passed","Thu Oct 30 21:18:20 GMT 2025","Thu Oct 30 21:18:20 GMT 2025","242","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC87: Verificar actualización exitosa de un profesional modificando solo el campo address",""
"skipped","Thu Oct 30 21:16:33 GMT 2025","Thu Oct 30 21:16:33 GMT 2025","1","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC280: Verificar que no se pueda actualizar father_name con caracteres especiales",""
"passed","Thu Oct 30 21:15:45 GMT 2025","Thu Oct 30 21:15:45 GMT 2025","244","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC247: Verificar actualización exitosa de un paciente modificando solo el campo photo",""
"passed","Thu Oct 30 21:14:54 GMT 2025","Thu Oct 30 21:14:55 GMT 2025","327","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC197: Verificar que no se registre un paciente con date_of_birth en formato inválido aaaa/dd/mm",""
"passed","Thu Oct 30 21:14:59 GMT 2025","Thu Oct 30 21:15:01 GMT 2025","1877","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC205: Verificar rechazo en la creación de paciente con father_name excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:46 GMT 2025","Thu Oct 30 21:17:47 GMT 2025","1074","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC41: Verificar rechazo en la creación de profesional con province excediendo longitud máxima",""
"passed","Thu Oct 30 21:16:54 GMT 2025","Thu Oct 30 21:16:55 GMT 2025","212","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC295: Verificar rechazo en actualizar un paciente con first_name excediendo longitud máxima",""
"passed","Thu Oct 30 21:16:29 GMT 2025","Thu Oct 30 21:16:29 GMT 2025","250","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC277: Verificar que no se pueda actualizar fissure_type con un valor de solo espacios",""
"passed","Thu Oct 30 21:19:11 GMT 2025","Thu Oct 30 21:19:11 GMT 2025","220","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC122: Verificar que no se pueda actualizar country con un valor de solo espacios",""
"passed","Thu Oct 30 21:14:25 GMT 2025","Thu Oct 30 21:14:27 GMT 2025","1924","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC177: Verificar que se puede registrar un paciente con sex masculino",""
"skipped","Thu Oct 30 21:19:26 GMT 2025","Thu Oct 30 21:19:26 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC127: Verificar que no se pueda actualizar date_of_birth a una fecha futura",""
"passed","Thu Oct 30 21:19:47 GMT 2025","Thu Oct 30 21:19:47 GMT 2025","242","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC143: Verificar rechazo en actualizar un profesional con profession excediendo longitud máxima",""
"passed","Thu Oct 30 21:17:32 GMT 2025","Thu Oct 30 21:17:34 GMT 2025","1271","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC13: Verificar registro de profesional con todos los campos válidos",""
"passed","Thu Oct 30 21:18:17 GMT 2025","Thu Oct 30 21:18:17 GMT 2025","242","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC85: Verificar actualización exitosa de un profesional modificando solo el campo city",""
"passed","Thu Oct 30 21:17:18 GMT 2025","Thu Oct 30 21:17:18 GMT 2025","198","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC312: Verificar que no se pueda actualizar un paciente con token invalido",""
"passed","Thu Oct 30 21:17:21 GMT 2025","Thu Oct 30 21:17:27 GMT 2025","5117","tests.Patient","test_DR_US_10_POST_patient_photographic_record","","","","DR-TC318: Verificar el registro fotográfico de un paciente",""
"passed","Thu Oct 30 21:19:43 GMT 2025","Thu Oct 30 21:19:43 GMT 2025","243","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC140: Verificar rechazo en actualizar un profesional con dni excediendo longitud máxima",""
"skipped","Thu Oct 30 21:17:38 GMT 2025","Thu Oct 30 21:17:38 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC30: Verificar que no se registre un profesional con date_of_birth en el futuro",""
"passed","Thu Oct 30 21:15:24 GMT 2025","Thu Oct 30 21:15:24 GMT 2025","263","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR‑TC234: Verificar actualización de datos de un paciente con todos los campos válidos",""
"passed","Thu Oct 30 21:15:38 GMT 2025","Thu Oct 30 21:15:39 GMT 2025","249","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC243: Verificar actualización exitosa de un paciente modificando solo el campo dni",""
"passed","Thu Oct 30 21:17:20 GMT 2025","Thu Oct 30 21:17:20 GMT 2025","302","tests.Patient","test_DR_US_09_DELETE_patient","","","","DR-TC317: Verificar eliminación de paciente fallida con token invalido",""
"passed","Thu Oct 30 21:18:55 GMT 2025","Thu Oct 30 21:18:55 GMT 2025","263","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC110: Verificar que no se pueda actualizar phone con un valor vacio",""
"passed","Thu Oct 30 21:17:03 GMT 2025","Thu Oct 30 21:17:04 GMT 2025","239","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC303: Verificar rechazo en actualizar un paciente con ref_number_2 excediendo longitud máxima",""
"passed","Thu Oct 30 21:14:16 GMT 2025","Thu Oct 30 21:14:18 GMT 2025","2114","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC165: Verificar registro de paciente únicamente con los campos obligatorios",""
"passed","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","181","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC25: Verificar que no se pueda registrar un profesional sin photo",""
"passed","Thu Oct 30 21:17:56 GMT 2025","Thu Oct 30 21:17:56 GMT 2025","193","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC61: Verificar que no se pueda crear un profesional con token invalido",""
"passed","Thu Oct 30 21:16:12 GMT 2025","Thu Oct 30 21:16:13 GMT 2025","217","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC265: Verificar que no se pueda actualizar ref_number_1 con un valor vacio",""
"passed","Thu Oct 30 21:15:22 GMT 2025","Thu Oct 30 21:15:22 GMT 2025","187","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC227: Verificar obtención de datos de un paciente por ID",""
"skipped","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC60: Verificar que no se complete el registro de un profesional con solo caracteres especiales en address",""
"passed","Thu Oct 30 21:18:00 GMT 2025","Thu Oct 30 21:18:02 GMT 2025","1084","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC66: Verificar que se puede registrar un profesional con country México",""
"passed","Thu Oct 30 21:14:12 GMT 2025","Thu Oct 30 21:14:12 GMT 2025","312","tests.Login","test_DR_US_01_Login","","","","DR-TC07: Verificar login fallido con usuario válido y contraseña vacía",""
"skipped","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","1","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC59: Verificar que no se complete el registro de un profesional con solo caracteres especiales en province",""
"passed","Thu Oct 30 21:18:26 GMT 2025","Thu Oct 30 21:18:26 GMT 2025","240","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC91: Verificar actualización exitosa de un profesional modificando solo el campo profession",""
"passed","Thu Oct 30 21:15:54 GMT 2025","Thu Oct 30 21:15:54 GMT 2025","218","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC253: Verificar que se pueda actualizar un paciente con country República Dominicana",""
"passed","Thu Oct 30 21:18:15 GMT 2025","Thu Oct 30 21:18:16 GMT 2025","285","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC84: Verificar actualización exitosa de un profesional modificando solo el campo date_of_birth",""
"passed","Thu Oct 30 21:20:02 GMT 2025","Thu Oct 30 21:20:02 GMT 2025","182","tests.Professional","test_DR_US_05_DELETE_professional","","","","DR-TC159: Verificar eliminación de profesional fallida con ID inválido",""
"passed","Thu Oct 30 21:14:52 GMT 2025","Thu Oct 30 21:14:54 GMT 2025","1861","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC201: Verificar que no se registre un paciente con fissure_type inválido",""
"passed","Thu Oct 30 21:19:13 GMT 2025","Thu Oct 30 21:19:13 GMT 2025","242","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC123: Verificar que no se pueda actualizar personal_email con un valor de solo espacios",""
"passed","Thu Oct 30 21:14:25 GMT 2025","Thu Oct 30 21:14:25 GMT 2025","313","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC176: Verificar que no se pueda registrar un paciente sin photo",""
"passed","Thu Oct 30 21:15:10 GMT 2025","Thu Oct 30 21:15:12 GMT 2025","1953","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC214: Verificar rechazo en la creación de paciente con province excediendo longitud máxima",""
"passed","Thu Oct 30 21:15:16 GMT 2025","Thu Oct 30 21:15:18 GMT 2025","1894","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC208: Verificar rechazo en la creación de paciente con country excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:59 GMT 2025","Thu Oct 30 21:18:59 GMT 2025","194","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR‑TC113: Verificar que no se pueda actualizar photo por uno vacio",""
"passed","Thu Oct 30 21:17:45 GMT 2025","Thu Oct 30 21:17:46 GMT 2025","1135","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC40: Verificar rechazo en la creación de profesional con city excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:02 GMT 2025","Thu Oct 30 21:18:03 GMT 2025","1082","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC67: Verificar que se puede registrar un profesional con country Perú",""
"passed","Thu Oct 30 21:17:00 GMT 2025","Thu Oct 30 21:17:01 GMT 2025","241","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC301: Verificar rechazo en actualizar un paciente con dni excediendo longitud máxima",""
"passed","Thu Oct 30 21:18:09 GMT 2025","Thu Oct 30 21:18:09 GMT 2025","176","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC77: Verificar que no se pueda obtener la lista de profesionales con token invalido",""
"passed","Thu Oct 30 21:18:09 GMT 2025","Thu Oct 30 21:18:09 GMT 2025","179","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC74:  Verificar que no se pueda obtener los datos de un profesional con ID inválido",""
"passed","Thu Oct 30 21:17:37 GMT 2025","Thu Oct 30 21:17:37 GMT 2025","221","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC24: Verificar que no se pueda registrar un profesional sin specialty",""
"passed","Thu Oct 30 21:17:40 GMT 2025","Thu Oct 30 21:17:41 GMT 2025","1172","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC33: Verificar que no se registre un profesional con personal_email inválido",""
"passed","Thu Oct 30 21:15:42 GMT 2025","Thu Oct 30 21:15:42 GMT 2025","212","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC245: Verificar actualización exitosa de un paciente modificando solo el campo ref_number_2",""
"passed","Thu Oct 30 21:14:50 GMT 2025","Thu Oct 30 21:14:52 GMT 2025","1867","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC199: Verificar que no se registre un paciente con sex inválido",""
"passed","Thu Oct 30 21:20:02 GMT 2025","Thu Oct 30 21:20:02 GMT 2025","186","tests.Professional","test_DR_US_05_DELETE_professional","","","","DR-TC160: Verificar eliminación de profesional con ID no existente",""
"passed","Thu Oct 30 21:16:11 GMT 2025","Thu Oct 30 21:16:11 GMT 2025","239","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC264: Verificar que no se pueda actualizar dni con un valor vacio",""
"skipped","Thu Oct 30 21:16:35 GMT 2025","Thu Oct 30 21:16:35 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC281: Verificar que no se pueda actualizar mother_name con caracteres especiales",""
"passed","Thu Oct 30 21:18:41 GMT 2025","Thu Oct 30 21:18:41 GMT 2025","237","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC101: Verificar que se pueda actualizar un profesional con country Argentina",""
"skipped","Thu Oct 30 21:19:53 GMT 2025","Thu Oct 30 21:19:53 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC145: Verificar que no se pueda actualizar personal_email a un valor ya existente en otro profesional",""
"passed","Thu Oct 30 21:18:11 GMT 2025","Thu Oct 30 21:18:11 GMT 2025","258","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC81: Verificar actualización de datos de un profesional con todos los campos válidos",""
"passed","Thu Oct 30 21:18:46 GMT 2025","Thu Oct 30 21:18:46 GMT 2025","240","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC104: Verificar que no se pueda actualizar last_name con un valor vacio",""
"passed","Thu Oct 30 21:18:37 GMT 2025","Thu Oct 30 21:18:37 GMT 2025","252","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC98: Verificar que se pueda actualizar un profesional con country  Perú",""
"passed","Thu Oct 30 21:17:19 GMT 2025","Thu Oct 30 21:17:19 GMT 2025","192","tests.Patient","test_DR_US_09_DELETE_patient","","","","DR-TC313: Verificar eliminación de paciente existente",""
"passed","Thu Oct 30 21:17:54 GMT 2025","Thu Oct 30 21:17:55 GMT 2025","1053","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC39: Verificar rechazo en la creación de profesional con country excediendo longitud máxima",""
"skipped","Thu Oct 30 21:19:21 GMT 2025","Thu Oct 30 21:19:21 GMT 2025","1","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC156: Verificar que no se pueda actualizar province con caracteres especiales",""
"skipped","Thu Oct 30 21:16:17 GMT 2025","Thu Oct 30 21:16:17 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC268: Verificar que no se pueda actualizar first_name con un valor de solo espacios",""
"passed","Thu Oct 30 21:18:31 GMT 2025","Thu Oct 30 21:18:31 GMT 2025","215","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC94: Verificar que se pueda actualizar un profesional con sex masculino",""
"passed","Thu Oct 30 21:16:28 GMT 2025","Thu Oct 30 21:16:28 GMT 2025","245","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC275: Verificar que no se pueda actualizar country con un valor de solo espacios",""
"passed","Thu Oct 30 21:18:34 GMT 2025","Thu Oct 30 21:18:34 GMT 2025","218","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC96: Verificar que se pueda actualizar un profesional con country Bolivia",""
"passed","Thu Oct 30 21:17:56 GMT 2025","Thu Oct 30 21:17:56 GMT 2025","214","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC62: Verificar que no se pueda crear un profesional con token sin permisos",""
"passed","Thu Oct 30 21:18:49 GMT 2025","Thu Oct 30 21:18:49 GMT 2025","212","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC106: Verificar que no se pueda actualizar sex con un valor vacio",""
"passed","Thu Oct 30 21:17:41 GMT 2025","Thu Oct 30 21:17:42 GMT 2025","1034","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC34: Verificar que no se registre un profesional con phone inválido",""
"passed","Thu Oct 30 21:17:19 GMT 2025","Thu Oct 30 21:17:20 GMT 2025","179","tests.Patient","test_DR_US_09_DELETE_patient","","","","DR-TC314: Verificar eliminación de paciente fallida con ID inválido",""
"skipped","Thu Oct 30 21:17:55 GMT 2025","Thu Oct 30 21:17:55 GMT 2025","0","tests.Professional","test_DR_US_02_POST_professional","","","","DR-TC48: Verificar rechazo en la creación de profesional con photo_path excediendo tamaño máximo",""
"skipped","Thu Oct 30 21:19:01 GMT 2025","Thu Oct 30 21:19:01 GMT 2025","0","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC114: Verificar que no se pueda actualizar first_name con un valor de solo espacios",""
"skipped","Thu Oct 30 21:14:46 GMT 2025","Thu Oct 30 21:14:48 GMT 2025","1916","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC194: Verificar que no se registre un paciente con ref_number_1 inválido",""
"passed","Thu Oct 30 21:15:26 GMT 2025","Thu Oct 30 21:15:26 GMT 2025","216","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC235: Verificar actualización exitosa de un paciente modificando solo el campo first_name",""
"passed","Thu Oct 30 21:14:58 GMT 2025","Thu Oct 30 21:14:59 GMT 2025","1601","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC204: Verificar rechazo en la creación de paciente con last_name excediendo longitud máxima",""
"passed","Thu Oct 30 21:16:26 GMT 2025","Thu Oct 30 21:16:26 GMT 2025","249","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC274: Verificar que no se pueda actualizar sex con un valor de solo espacios",""
"passed","Thu Oct 30 21:18:52 GMT 2025","Thu Oct 30 21:18:52 GMT 2025","238","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC108: Verificar que no se pueda actualizar dni con un valor vacio",""
"passed","Thu Oct 30 21:17:32 GMT 2025","Thu Oct 30 21:17:32 GMT 2025","180","tests.Patient","test_DR_US_11_GET_patient_photographic_record","","","","DR-TC329: Verificar que no se pueda obtener el registro fotográfico de pacientecon token invalido",""
"passed","Thu Oct 30 21:15:08 GMT 2025","Thu Oct 30 21:15:10 GMT 2025","1904","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC213: Verificar rechazo en la creación de paciente con city excediendo longitud máxima",""
"skipped","Thu Oct 30 21:16:48 GMT 2025","Thu Oct 30 21:16:49 GMT 2025","212","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC291: Verificar que no se pueda actualizar dni con un valor inválido",""
"skipped","Thu Oct 30 21:14:44 GMT 2025","Thu Oct 30 21:14:44 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC188: Verificar que no se complete el registro de un paciente con solo caracteres especiales en father_name",""
"passed","Thu Oct 30 21:14:34 GMT 2025","Thu Oct 30 21:14:36 GMT 2025","2060","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC181: Verificar que se puede registrar un paciente con country Perú",""
"passed","Thu Oct 30 21:18:09 GMT 2025","Thu Oct 30 21:18:09 GMT 2025","189","tests.Professional","test_DR_US_03_GET_professional","","","","DR-TC75:  Verificar que no se pueda obtener los datos de un profesional con ID que no existente",""
"skipped","Thu Oct 30 21:14:44 GMT 2025","Thu Oct 30 21:14:44 GMT 2025","0","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC191: Verificar que no se complete el registro de un paciente con solo caracteres especiales en province",""
"passed","Thu Oct 30 21:16:05 GMT 2025","Thu Oct 30 21:16:05 GMT 2025","240","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC260: Verificar que no se pueda actualizar mother_name con un valor vacio",""
"passed","Thu Oct 30 21:15:07 GMT 2025","Thu Oct 30 21:15:08 GMT 2025","1601","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC211: Verificar rechazo en la creación de paciente con ref_number_2 excediendo longitud máxima",""
"passed","Thu Oct 30 21:15:22 GMT 2025","Thu Oct 30 21:15:23 GMT 2025","176","tests.Patient","test_DR_US_07_GET_patient","","","","DR-TC231: Verificar que no se pueda obtener la lista de pacientes con token invalido",""
"passed","Thu Oct 30 21:16:56 GMT 2025","Thu Oct 30 21:16:56 GMT 2025","243","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC296: Verificar rechazo en actualizar un paciente con last_name excediendo longitud máxima",""
"skipped","Thu Oct 30 21:17:14 GMT 2025","Thu Oct 30 21:17:14 GMT 2025","0","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC308: Verificar que no se pueda actualizar dni a un valor ya existente en otro paciente",""
"passed","Thu Oct 30 21:18:23 GMT 2025","Thu Oct 30 21:18:23 GMT 2025","246","tests.Professional","test_DR_US_04_PATCH_professional","","","","DR-TC89: Verificar actualización exitosa de un profesional modificando solo el campo personal_email",""
"passed","Thu Oct 30 21:16:57 GMT 2025","Thu Oct 30 21:16:58 GMT 2025","215","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC297: Verificar rechazo en actualizar un paciente con father_name excediendo longitud máxima",""
"skipped","Thu Oct 30 21:14:23 GMT 2025","Thu Oct 30 21:14:25 GMT 2025","2040","tests.Patient","test_DR_US_06_POST_patient","","","","DR-TC175: Verificar que no se pueda registrar un paciente sin fissure_type",""
"passed","Thu Oct 30 21:16:44 GMT 2025","Thu Oct 30 21:16:44 GMT 2025","224","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC288: Verificar que no se pueda actualizar sex con un valor inválido",""
"skipped","Thu Oct 30 21:14:12 GMT 2025","Thu Oct 30 21:14:12 GMT 2025","143","tests.Login","test_DR_US_01_Login","","","","DR-TC09: Verificar login fallido con método HTTP incorrecto GET",""
"skipped","Thu Oct 30 21:16:45 GMT 2025","Thu Oct 30 21:16:46 GMT 2025","246","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC289: Verificar que no se pueda actualizar country con un valor inválido",""
"passed","Thu Oct 30 21:15:37 GMT 2025","Thu Oct 30 21:15:37 GMT 2025","252","tests.Patient","test_DR_US_08_PATCH_patient","","","","DR-TC242: Verificar actualización exitosa de un paciente modificando solo el campo address",""
